id,neighbourhood_cleansed,latitude,longitude,room_type,price,review_scores_rating
39817062,San Pedro,33.70977,-118.28887,Entire home/apt,240.0,5.0
39818326,Boyle Heights,34.03101,-118.20102,Private room,45.0,4.73
39821010,Culver City,34.01166,-118.41226,Entire home/apt,195.0,4.91
39648341,Vermont Vista,33.93206,-118.28292,Entire home/apt,325.0,5.0
39926990,Glendale,34.20562,-118.23929,Private room,135.0,4.86
39927680,Glendale,34.2074,-118.24117,Entire home/apt,167.0,4.88
39928070,South Pasadena,34.11054,-118.1663,Entire home/apt,133.0,4.95
39931239,Unincorporated Santa Monica Mountains,34.06773,-118.6672,Entire home/apt,806.0,4.97
39944157,West Los Angeles,34.04808,-118.43429,Entire home/apt,143.0,4.86
39944345,West Los Angeles,34.04935,-118.43606,Entire home/apt,117.0,4.86
39655229,Gardena,33.87832,-118.29315,Entire home/apt,135.0,4.69
39655643,Santa Monica,34.01015,-118.48287,Entire home/apt,152.0,4.81
39826831,Pomona,34.07933,-117.73451,Entire home/apt,177.0,4.86
39834297,View Park-Windsor Hills,34.00523,-118.33926,Private room,168.0,4.59
39835694,Torrance,33.80114,-118.34513,Entire home/apt,80.0,4.79
39842234,Quartz Hill,34.65728,-118.22096,Entire home/apt,131.0,4.88
39843538,Culver City,34.02958,-118.37765,Entire home/apt,159.0,4.98
39673620,Boyle Heights,34.04723,-118.21096,Entire home/apt,57.0,4.69
39673833,Woodland Hills,34.17818,-118.58349,Entire home/apt,249.0,4.94
39845375,Jefferson Park,34.02985,-118.32612,Entire home/apt,133.0,5.0
39848171,View Park-Windsor Hills,33.99491,-118.33974,Entire home/apt,655.0,4.93
39862517,Boyle Heights,34.03112,-118.20257,Private room,43.0,5.0
39866011,Malibu,34.03463,-118.86242,Entire home/apt,2250.0,5.0
39944933,Long Beach,33.78262,-118.16234,Entire home/apt,122.0,4.87
39948558,Beverly Grove,34.08854799999999,-118.3749141,Entire home/apt,195.0,5.0
39950644,Watts,33.93661,-118.23252,Entire home/apt,25.0,3.67
39676223,Santa Monica,34.02299,-118.48784,Entire home/apt,154.0,4.95
39678432,Studio City,34.14784,-118.39461,Entire home/apt,104.0,4.79
39953961,Long Beach,33.77063,-118.15615,Private room,71.0,4.96
39968583,Lake Balboa,34.21697,-118.5104,Entire home/apt,76.0,5.0
39969613,Monrovia,34.1548,-117.99852,Private room,151.0,5.0
39969721,Monrovia,34.15482,-117.99915,Private room,248.0,5.0
39972261,Monrovia,34.15228,-117.99902,Private room,138.0,5.0
39976346,South Park,33.99601,-118.279,Entire home/apt,95.0,5.0
39987846,Northridge,34.22482,-118.51501,Entire home/apt,781.0,4.73
39683101,Griffith Park,34.12315,-118.29291,Entire home/apt,23.0,4.47
39868663,Beverly Grove,34.08685,-118.36796,Entire home/apt,418.0,4.92
39869784,Northridge,34.23989486694336,-118.5220184326172,Private room,100.0,5.0
39878240,Mid-City,34.04303,-118.35147,Entire home/apt,811.0,5.0
39889250,West Los Angeles,34.04988,-118.43614,Entire home/apt,118.0,4.81
40046771,Pasadena,34.13978,-118.14777,Entire home/apt,189.0,4.84
39696272,Harbor Gateway,33.86443,-118.29257,Private room,52.0,5.0
39698450,Pico-Union,34.04388,-118.27903,Entire home/apt,110.0,4.94
39990021,Hawthorne,33.93123,-118.35545,Entire home/apt,78.0,4.79
39994311,Glendale,34.13820710879987,-118.230464040713,Entire home/apt,131.0,4.93
40004930,Baldwin Hills/Crenshaw,34.0189,-118.36771,Entire home/apt,144.0,4.96
40007705,Hollywood Hills,34.10531,-118.34235,Entire home/apt,225.0,4.63
40008204,Beverly Grove,34.08851,-118.37384,Entire home/apt,129.0,4.0
40010336,Hyde Park,33.99519,-118.3343,Entire home/apt,70.0,5.0
40057858,Culver City,34.01304,-118.39344,Entire home/apt,94.0,4.92
40068142,Hollywood,34.10341,-118.34236,Private room,43.0,5.0
40069890,Valley Glen,34.1837,-118.41182,Private room,69.0,4.77
40084991,Tarzana,34.18535,-118.55825,Private room,59.0,4.94
40088799,Arcadia,34.13133,-118.05351,Entire home/apt,334.0,4.5
39701417,Tujunga,34.25669,-118.29344,Entire home/apt,99.0,5.0
39703372,Fairfax,34.07861,-118.35442,Entire home/apt,70.0,4.86
40014456,Malibu,34.02679,-118.76996,Entire home/apt,404.0,4.93
40016543,Sherman Oaks,34.15155342674871,-118.4366581813592,Entire home/apt,356.0,4.99
40024097,Northridge,34.22349,-118.51902,Private room,57.0,5.0
40030179,Lake Hughes,34.67284,-118.43078,Entire home/apt,300.0,4.79
40039315,Topanga,34.07677,-118.59888,Entire home/apt,141.0,4.98
39704748,Hawthorne,33.90214,-118.33118,Entire home/apt,90.0,4.5
40262470,Westlake,34.05457,-118.26457,Entire home/apt,68.0,4.69
40263450,Glendale,34.1518,-118.25513,Entire home/apt,204.0,4.74
40088983,Long Beach,33.78051,-118.19862,Entire home/apt,95.0,5.0
40089911,Beverly Crest,34.09573,-118.4257,Entire home/apt,4200.0,4.0
40093687,Burbank,34.15035,-118.33229,Entire home/apt,108.0,4.96
40095391,Long Beach,33.78867,-118.15607,Entire home/apt,97.0,4.45
40096497,Downtown,34.05318,-118.25053,Entire home/apt,391.0,4.33
40113324,Hollywood Hills West,34.12111,-118.37584,Entire home/apt,144.0,4.94
39705476,East San Gabriel,34.11635486995828,-118.08566759328014,Entire home/apt,171.0,4.88
39718316,Sherman Oaks,34.17053,-118.46319,Entire home/apt,154.0,4.93
40113509,Venice,33.99704,-118.46679,Entire home/apt,221.0,5.0
40114855,Inglewood,33.96094,-118.35957,Entire home/apt,139.0,4.91
40118412,Leimert Park,34.01388,-118.31977,Private room,80.0,4.96
40121317,Unincorporated Santa Monica Mountains,34.07373,-118.68575,Entire home/apt,143.0,4.82
40138830,Santa Monica,34.03931,-118.48575,Private room,85.0,4.78
39727586,El Segundo,33.91777,-118.4181,Private room,117.0,3.0
40264072,Pasadena,34.14163,-118.14317,Private room,76.0,4.82
40265307,Hermosa Beach,33.8611,-118.39528,Private room,114.0,4.98
40267589,West Hollywood,34.08242,-118.37257,Private room,104.0,4.82
40269312,Pasadena,34.13976,-118.14329,Private room,80.0,4.76
40272507,Tarzana,34.18404,-118.53379,Private room,68.0,4.88
40280662,South Pasadena,34.11041,-118.16953,Private room,155.0,5.0
39728707,Venice,33.99833,-118.45509,Entire home/apt,855.0,5.0
40426692,Sawtelle,34.03831,-118.46048,Entire home/apt,79.0,4.63
40432565,Hollywood,34.09892,-118.34098,Entire home/apt,175.0,4.58
40139007,Hawthorne,33.90699,-118.37353,Private room,89.0,4.88
40140480,Valley Village,34.17042,-118.38853,Entire home/apt,106.0,5.0
40141202,Downey,33.92875,-118.13032,Entire home/apt,96.0,4.94
40142903,El Sereno,34.06886,-118.17458,Private room,78.0,4.86
40156632,Sherman Oaks,34.17132,-118.44104,Entire home/apt,108.0,5.0
40284795,Sawtelle,34.050127,-118.458775,Entire home/apt,176.0,5.0
40285058,La Verne,34.09853,-117.75721,Private room,45.0,4.57
40286467,Hawthorne,33.9247,-118.3598,Private room,73.0,4.64
40286893,Hawthorne,33.92421,-118.35994,Private room,73.0,4.7
40287043,Hawthorne,33.92537,-118.36049,Private room,73.0,4.68
40288078,Hollywood Hills,34.12306,-118.35067,Private room,196.0,5.0
40289701,Brentwood,34.05507,-118.46487,Entire home/apt,187.0,5.0
40434379,Pomona,34.09879,-117.75594,Private room,61.0,4.81
40448184,Northridge,34.2246152348355,-118.51753397663737,Private room,120.0,5.0
40448645,Venice,33.9964,-118.47906,Entire home/apt,200.0,4.67
40449774,West Hollywood,34.08948,-118.35275,Entire home/apt,150.0,5.0
40290254,Westwood,34.05367,-118.43727,Entire home/apt,245.0,5.0
40310136,Ladera Heights,33.9803,-118.38003,Entire home/apt,108.0,4.81
40311033,Inglewood,33.97876,-118.36151,Entire home/apt,123.0,4.83
40312321,Venice,33.9899,-118.47573,Entire home/apt,95.0,4.94
40453074,West Carson,33.82823,-118.29579,Entire home/apt,138.0,5.0
40455759,Alhambra,34.07698,-118.1563,Entire home/apt,96.0,4.93
40158387,Long Beach,33.77366638183594,-118.20181274414062,Entire home/apt,372.0,4.95
40177758,Alhambra,34.0728,-118.12678,Private room,49.0,4.76
40183099,Atwater Village,34.1331,-118.27071,Entire home/apt,108.0,4.75
40190928,Valley Village,34.16874,-118.3869,Entire home/apt,106.0,5.0
40325700,Hyde Park,33.98809,-118.34467,Entire home/apt,100.0,4.63
40327440,West Hollywood,34.08621,-118.37125,Entire home/apt,340.0,5.0
40327762,Inglewood,33.97442,-118.35814,Entire home/apt,289.0,4.0
40333852,Vermont Knolls,33.97237,-118.29897,Entire home/apt,200.0,4.62
40333913,Alhambra,34.07461,-118.12856,Entire home/apt,138.0,4.87
40334309,Long Beach,33.82451,-118.17578,Entire home/apt,195.0,4.85
40456374,Koreatown,34.06862,-118.30047,Private room,72.0,4.67
40457939,Rowland Heights,33.99141,-117.88349,Private room,55.0,4.57
40457964,Rowland Heights,33.98684,-117.89021,Private room,50.0,4.58
40466700,Burbank,34.15646,-118.34056,Entire home/apt,125.0,5.0
40485857,Hollywood Hills,34.10884,-118.32096,Entire home/apt,100.0,5.0
40487005,Topanga,34.11076,-118.62163,Entire home/apt,1154.0,4.97
40343223,Hollywood,34.0945,-118.3408,Private room,44.0,4.5
40348680,Long Beach,33.79553,-118.19696,Entire home/apt,104.0,4.95
40350317,Valley Village,34.17048,-118.38792,Entire home/apt,220.0,5.0
40353662,Florence-Firestone,33.98442,-118.24967,Entire home/apt,101.0,4.91
40354571,East Los Angeles,34.02639,-118.18404,Entire home/apt,94.0,4.96
40367397,Mar Vista,34.00293,-118.43842,Entire home/apt,67.0,5.0
40367786,West Whittier-Los Nietos,33.99037,-118.06737,Entire home/apt,184.0,4.85
40203440,La Puente,34.04608,-117.97155,Entire home/apt,235.0,5.0
40208068,Pico-Union,34.04831,-118.2788,Entire home/apt,63.0,4.27
40210835,Inglewood,33.96276,-118.33048,Entire home/apt,145.0,4.85
40212577,Silver Lake,34.09815,-118.25715,Entire home/apt,166.0,4.93
40230851,West Adams,34.02923,-118.35219,Entire home/apt,150.0,5.0
40487676,West Hills,34.2314,-118.60902,Entire home/apt,490.0,4.5
40488566,Venice,33.99277,-118.47417,Private room,119.0,5.0
40489184,Beverly Grove,34.07815,-118.37339,Private room,299.0,5.0
40489361,Pasadena,34.16219,-118.17774,Entire home/apt,500.0,5.0
40377814,Koreatown,34.0553,-118.30371,Private room,91.0,4.5
40395979,Hollywood,34.10394,-118.34439,Entire home/apt,164.0,4.0
40402516,Highland Park,34.1225927146138,-118.17922832165382,Entire home/apt,110.0,5.0
40407629,West Adams,34.03038,-118.3591,Entire home/apt,122.0,4.67
40235722,Northridge,34.2248,-118.5438,Private room,99.0,5.0
40239021,Montecito Heights,34.08226,-118.21047,Entire home/apt,97.0,4.83
40239251,Burbank,34.208097054786606,-118.33383433230706,Entire home/apt,163.0,4.81
40241957,West Hollywood,34.08073,-118.37274,Private room,104.0,4.76
40609464,Glendale,34.16821,-118.25564,Entire home/apt,388.0,5.0
40506990,Toluca Lake,34.16307,-118.36113,Entire home/apt,325.0,4.98
40507915,Torrance,33.82716,-118.36353,Private room,50.0,4.79
40509163,Inglewood,33.959290754241344,-118.32400033095676,Entire home/apt,253.0,4.94
40407735,Long Beach,33.77781,-118.18277,Entire home/apt,90.0,4.76
40422563,Downey,33.91682,-118.15205,Entire home/apt,89.0,4.87
40811455,Lake Balboa,34.20217,-118.51681,Private room,36.0,4.63
40819357,Koreatown,34.05571,-118.30266,Private room,47.0,4.2
40822838,Woodland Hills,34.17157,-118.62011,Entire home/apt,110.0,5.0
40822862,Hollywood,34.09049,-118.32828,Entire home/apt,47.0,4.95
40515428,Lynwood,33.93231,-118.21264,Private room,99.0,4.0
40516381,Torrance,33.82559,-118.36369,Private room,52.0,4.95
40614357,Hollywood Hills,34.12093734741211,-118.34703826904295,Entire home/apt,250.0,4.9
40621754,Burbank,34.16253,-118.30749,Entire home/apt,99.0,4.94
40530548,Gardena,33.9138,-118.32487,Private room,55.0,4.72
40534773,Santa Monica,34.00706,-118.48922,Private room,379.0,5.0
40825500,Hollywood Hills,34.10889,-118.33949,Entire home/apt,595.0,5.0
40825714,Baldwin Hills/Crenshaw,34.02433,-118.36167,Private room,68.0,5.0
40840106,Rowland Heights,33.99251,-117.88379,Private room,52.0,4.46
40841624,Eagle Rock,34.12013,-118.21469,Entire home/apt,266.0,4.91
40861354,Compton,33.91506,-118.24292,Entire home/apt,281.0,4.69
40870141,San Gabriel,34.08014514302543,-118.10268703365033,Entire home/apt,194.0,4.88
40875434,Hollywood,34.09698,-118.3398,Entire home/apt,299.0,4.87
40536043,Del Aire,33.91411,-118.36357,Entire home/apt,263.0,4.78
40643557,Lancaster,34.71462,-118.09928,Private room,33.0,4.5
40657385,Culver City,34.00336,-118.42005,Entire home/apt,149.0,4.94
40659923,Gardena,33.89269,-118.30592,Entire home/apt,179.0,4.67
40537851,Mid-City,34.03381,-118.38419,Private room,62.0,4.81
40537929,Highland Park,34.12189,-118.19433,Entire home/apt,138.0,4.87
40559936,Glendale,34.16575,-118.28328,Entire home/apt,71.0,4.51
40676501,Sherman Oaks,34.17058,-118.44,Entire home/apt,108.0,4.0
40679795,Hyde Park,33.99332,-118.32634,Entire home/apt,164.0,5.0
40686740,Palmdale,34.59715,-118.17778,Entire home/apt,154.0,4.84
40699206,Torrance,33.8347,-118.34053,Entire home/apt,89.0,4.91
40700609,Long Beach,33.77505,-118.17163,Entire home/apt,82.0,4.77
40897121,Silver Lake,34.07958,-118.27819,Entire home/apt,59.0,4.89
40901290,Sherman Oaks,34.1707,-118.4411,Entire home/apt,140.0,5.0
40903643,Beverly Grove,34.06999,-118.3742,Entire home/apt,199.0,5.0
40918694,Glendale,34.14608,-118.2431,Entire home/apt,107.0,4.62
40560226,Silver Lake,34.10814,-118.27035,Entire home/apt,118.0,4.75
40702476,North Hollywood,34.1567,-118.37537,Private room,57.0,4.89
40705847,Hollywood,34.10294,-118.3453,Entire home/apt,126.0,5.0
40706869,Del Rey,33.99357,-118.42667,Private room,86.0,4.78
40727372,Culver City,33.99456,-118.44418,Private room,159.0,4.94
40733014,View Park-Windsor Hills,34.00203,-118.33831,Entire home/apt,175.0,4.94
40733549,Westwood,34.06275,-118.4429,Entire home/apt,295.0,5.0
40918847,Watts,33.93757,-118.23438,Shared room,25.0,4.86
40920971,Rowland Heights,33.97102,-117.91114,Private room,51.0,4.62
40927138,Westwood,34.05248,-118.44311,Entire home/apt,170.0,4.58
40928797,Long Beach,33.82202,-118.17853,Entire home/apt,155.0,4.96
40561272,North Hollywood,34.18711,-118.3641,Entire home/apt,175.0,4.88
40563777,Hawthorne,33.90436,-118.35048,Entire home/apt,201.0,4.87
40564737,Venice,33.98611,-118.46732,Entire home/apt,333.0,4.75
40564759,Venice,33.98565,-118.4656,Entire home/apt,277.0,4.5
40564835,Hollywood,34.08825,-118.33635,Entire home/apt,279.0,4.94
40739880,Beverlywood,34.0382,-118.3944,Entire home/apt,74.0,4.83
40753466,Glendale,34.17351840793923,-118.27248179297352,Entire home/apt,257.0,4.98
40753952,Mid-Wilshire,34.04993,-118.34189,Entire home/apt,125.0,5.0
40755552,Sherman Oaks,34.14523202379216,-118.45061138749574,Entire home/apt,273.0,4.83
40757947,Sawtelle,34.03864,-118.45891,Entire home/apt,196.0,4.71
40567754,Venice,33.98512,-118.46524,Entire home/apt,277.0,4.43
40568117,Venice,33.98565,-118.46707,Entire home/apt,299.0,4.5
40938238,View Park-Windsor Hills,33.99977,-118.34086,Entire home/apt,550.0,5.0
40941617,Beverly Crest,34.105431,-118.446175,Entire home/apt,147.0,5.0
40944337,Venice,33.99175,-118.47568,Entire home/apt,436.0,4.48
40944611,Baldwin Park,34.09734,-117.96154,Private room,90.0,5.0
40947341,La Mirada,33.8992,-118.01764,Private room,64.0,5.0
40952671,Glendale,34.13923263549805,-118.23873138427734,Entire home/apt,126.0,4.91
40969449,Boyle Heights,34.04541,-118.21265,Entire home/apt,67.0,4.86
40591919,Rowland Heights,33.99191,-117.8856,Private room,61.0,4.17
40762517,Long Beach,33.76339,-118.14676,Entire home/apt,110.0,4.83
40778850,Santa Monica,34.01484,-118.4783,Entire home/apt,121.0,4.47
40783927,Hollywood Hills,34.13122,-118.35224,Entire home/apt,285.0,4.81
40592557,Mid-City,34.05211,-118.37288,Private room,85.0,4.95
40970588,Koreatown,34.05572,-118.30305,Private room,78.0,5.0
40970788,Chatsworth Reservoir,34.22744,-118.62256,Entire home/apt,169.0,4.98
40971096,Koreatown,34.06788,-118.30175,Private room,140.0,5.0
40973098,Lancaster,34.67231,-118.18983,Private room,36.0,4.78
40976158,Beverly Hills,34.06317,-118.37792,Entire home/apt,122.0,4.95
40976303,East San Gabriel,34.12295,-118.06122,Entire home/apt,169.0,4.74
40977030,Sawtelle,34.03667,-118.45791,Private room,49.0,4.67
40600846,Long Beach,33.76717,-118.17214,Entire home/apt,225.0,4.95
40601789,Hollywood,34.09561,-118.33681,Entire home/apt,74.0,4.55
40784353,Brentwood,34.08383,-118.50263,Entire home/apt,5500.0,5.0
40791233,Woodland Hills,34.16482,-118.59834,Entire home/apt,719.0,4.84
40806872,Chatsworth,34.25728,-118.63132,Entire home/apt,1216.0,4.96
40807298,Hollywood,34.09206,-118.33712,Entire home/apt,138.0,4.9
41195687,Chatsworth,34.29836,-118.5753,Private room,80.0,5.0
40979584,Lancaster,34.65625,-118.24647,Private room,62.0,5.0
40985214,Pasadena,34.14503,-118.11385,Private room,69.0,5.0
40986153,Rowland Heights,33.97807,-117.90434,Private room,70.0,4.68
40990634,Mid-City,34.04772,-118.36742,Entire home/apt,115.0,4.71
40991848,Lancaster,34.67127,-118.18849,Private room,42.0,4.72
40991987,Lancaster,34.6712,-118.18869,Private room,36.0,4.84
40992052,Lancaster,34.67304,-118.18985,Private room,52.0,4.82
40992164,Lancaster,34.67099,-118.18893,Private room,41.0,4.81
40992258,Lancaster,34.67238,-118.18903,Private room,42.0,4.87
41354875,Hollywood Hills,34.10694,-118.31018,Entire home/apt,119.0,4.88
40992341,Lancaster,34.67306,-118.19024,Private room,42.0,4.75
40993175,Arcadia,34.12406,-118.06205,Entire home/apt,152.0,4.84
41002165,Long Beach,33.78875,-118.15783,Private room,112.0,4.53
41010996,Santa Monica,34.01241,-118.49537,Entire home/apt,134.0,4.14
41014356,Long Beach,33.7724,-118.14687,Entire home/apt,119.0,4.99
41356396,Beverly Grove,34.07811,-118.36795,Entire home/apt,1283.0,4.84
41366987,Hollywood Hills,34.11406,-118.31386,Entire home/apt,244.0,4.85
41371030,West Los Angeles,34.03974,-118.43157,Private room,43.0,5.0
41371248,West Los Angeles,34.03959,-118.43335,Private room,43.0,4.67
41371884,West Los Angeles,34.03854,-118.43348,Private room,43.0,4.5
41214499,Shadow Hills,34.26275,-118.33853,Private room,61.0,4.93
41026376,Hollywood Hills,34.107,-118.33577,Entire home/apt,359.0,5.0
41027581,Rowland Heights,33.97018,-117.89817,Entire home/apt,251.0,4.72
41029789,Long Beach,33.78047315912972,-118.17513929440902,Entire home/apt,158.0,4.62
41032249,Hollywood Hills,34.11728,-118.32018,Entire home/apt,165.0,4.64
41033740,Los Feliz,34.10694543814575,-118.29576177792204,Entire home/apt,111.0,4.95
41379018,El Segundo,33.9214,-118.41925,Entire home/apt,78.0,4.78
41396718,Beverlywood,34.03678,-118.3928,Entire home/apt,113.0,5.0
41402296,Pomona,34.09871,-117.7366,Private room,123.0,4.98
41216816,North Hollywood,34.16003,-118.37633,Private room,53.0,4.84
41218882,Lomita,33.80451,-118.31754,Entire home/apt,113.0,4.94
41229711,Playa del Rey,33.95923,-118.43416,Entire home/apt,125.0,5.0
41232346,Lake Balboa,34.19178,-118.49276,Private room,70.0,4.0
41042677,Sawtelle,34.03553,-118.45951,Entire home/apt,115.0,5.0
41047069,West Hollywood,34.09176,-118.34886,Entire home/apt,130.0,5.0
41049716,Alhambra,34.08181,-118.11972,Private room,48.0,4.67
41051119,Rowland Heights,33.977,-117.92265,Private room,54.0,4.66
41060037,Eagle Rock,34.12989,-118.20091,Entire home/apt,421.0,4.98
41061224,Brentwood,34.07475,-118.48909,Entire home/apt,322.0,5.0
41064572,Burbank,34.16075,-118.34282,Private room,79.0,4.8
41064697,Pasadena,34.17078,-118.0784,Entire home/apt,96.0,4.77
41233635,Vermont-Slauson,33.98895,-118.29662,Private room,41.0,4.87
41234642,Rowland Heights,33.97067,-117.91497,Private room,55.0,4.95
41403545,Pomona,34.09687,-117.73562,Private room,108.0,4.98
41407529,East San Gabriel,34.126182431020354,-118.07091262500212,Private room,50.0,4.83
41410330,Topanga,34.09698,-118.61812,Entire home/apt,339.0,4.93
41412086,Cerritos,33.87905,-118.09526,Private room,64.0,4.72
41413248,Cerritos,33.87875,-118.09378,Private room,53.0,4.69
41427466,Valley Glen,34.175323486328125,-118.40227508544922,Entire home/apt,188.0,4.82
41083321,Pasadena,34.1476,-118.12838,Entire home/apt,210.0,4.7
41094854,Hollywood,34.102393,-118.338387,Entire home/apt,220.0,5.0
41094879,Hollywood,34.102393,-118.338387,Entire home/apt,218.0,1.0
41094896,Hollywood,34.102393,-118.338387,Entire home/apt,167.0,5.0
41237821,Hollywood,34.10359,-118.33669,Entire home/apt,163.0,4.6
41238680,Hollywood,34.10191,-118.33724,Entire home/apt,163.0,4.75
41239600,San Pedro,33.74427,-118.29466,Entire home/apt,85.0,4.64
